periode_data,tanggal,stasiun,pm10,pm2.5,so2,co,o3,no2,max,critical,temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),precipitation_hours (h),wind_speed_10m_max (km/h),wind_direction_10m_dominant (°),shortwave_radiation_sum (MJ/m²),temperature_2m_mean (°C),relative_humidity_2m_mean (%),cloud_cover_mean (%),surface_pressure_mean (hPa),wind_gusts_10m_max (km/h),winddirection_10m_dominant (°),relative_humidity_2m_max (%),relative_humidity_2m_min (%),cloud_cover_max (%),cloud_cover_min (%),wind_gusts_10m_mean (km/h),wind_speed_10m_mean (km/h),wind_gusts_10m_min (km/h),wind_speed_10m_min (km/h),surface_pressure_max (hPa),surface_pressure_min (hPa),ndvi,kategori
202503,2025-03-20,DKI2,37.0,53.0,29.0,13.0,16.0,8.0,53.0,PM25,29.8,25.0,1.2,4.0,16.3,290,19.29,27.4,81,97,1010.7,45.4,290,93,70,100,74,27.8,11.0,12.6,6.3,1012.7,1008.7,,SEDANG
202503,2025-03-20,DKI3,35.0,56.0,26.0,7.0,15.0,35.0,56.0,PM25,30.1,23.5,6.0,8.0,14.6,286,19.9,26.7,83,93,1003.6,42.1,286,96,69,100,45,21.9,8.6,6.1,0.5,1005.6,1001.4,,SEDANG
202503,2025-03-20,DKI4,38.0,36.0,21.0,9.0,25.0,18.0,38.0,PM10,30.1,23.8,5.8,12.0,14.9,282,18.67,26.8,83,94,1007.6,39.6,282,97,69,100,50,20.1,7.6,5.0,1.5,1009.7,1005.5,,BAIK
202503,2025-03-20,DKI5,27.0,55.0,37.0,5.0,34.0,11.0,55.0,PM25,30.3,24.0,0.8,6.0,13.1,284,18.34,27.2,83,95,1010.1,34.6,284,96,67,100,21,18.6,6.6,2.2,1.0,1012.1,1008.0,,SEDANG
202503,2025-03-21,DKI1,36.0,57.0,29.0,11.0,15.0,25.0,57.0,PM25,30.7,24.9,3.8,7.0,15.7,284,23.32,27.7,79,91,1011.0,44.6,284,94,64,100,7,22.4,7.9,9.7,2.4,1012.8,1008.1,,SEDANG
202503,2025-03-21,DKI2,37.0,50.0,28.0,13.0,17.0,8.0,50.0,PM25,29.9,25.0,4.8,8.0,21.3,296,23.63,27.7,79,88,1010.8,56.5,296,94,67,100,3,31.5,12.2,13.3,1.9,1012.5,1007.9,,BAIK
202503,2025-03-21,DKI3,42.0,66.0,21.0,11.0,15.0,38.0,66.0,PM25,30.2,23.7,4.3,8.0,17.7,289,22.44,26.9,80,91,1003.7,43.6,289,91,64,100,18,21.3,7.9,4.0,0.5,1005.6,1000.9,,SEDANG
202503,2025-03-21,DKI4,36.0,31.0,17.0,11.0,23.0,18.0,36.0,PM10,30.5,23.7,3.3,9.0,16.7,279,22.92,27.0,81,88,1007.7,42.8,279,92,64,100,17,20.1,7.7,6.5,0.7,1009.5,1005.0,,BAIK
202503,2025-03-21,DKI5,23.0,58.0,19.0,6.0,27.0,12.0,58.0,PM25,30.9,24.4,3.8,5.0,15.5,293,23.34,27.6,80,89,1010.1,43.2,293,96,63,100,5,21.3,7.4,8.6,3.3,1011.9,1007.2,,SEDANG
202503,2025-03-22,DKI1,45.0,66.0,30.0,13.0,15.0,29.0,66.0,PM25,30.8,24.1,6.8,7.0,15.5,275,17.8,27.2,82,100,1010.2,38.2,275,96,67,100,99,18.7,6.7,7.2,3.3,1011.7,1007.9,0.2126,SEDANG
202503,2025-03-22,DKI2,39.0,53.0,28.0,14.0,18.0,9.0,53.0,PM25,29.9,24.4,9.2,5.0,14.5,278,19.18,27.1,83,100,1010.0,41.4,278,96,68,100,95,23.0,8.7,9.4,3.7,1011.5,1007.7,0.1594,SEDANG
202503,2025-03-22,DKI3,56.0,87.0,19.0,11.0,13.0,27.0,87.0,PM25,30.3,23.1,3.8,8.0,20.3,272,15.82,26.3,87,99,1002.9,45.0,272,99,68,100,76,18.8,7.3,4.7,2.3,1004.3,1000.6,0.5612,SEDANG
202503,2025-03-22,DKI4,47.0,51.0,18.0,13.0,27.0,21.0,51.0,PM25,30.5,23.4,4.7,5.0,15.2,272,17.05,26.7,86,100,1006.9,41.0,272,99,66,100,100,18.0,6.8,6.1,1.8,1008.3,1004.6,0.6197,SEDANG
202503,2025-03-22,DKI5,22.0,72.0,28.0,8.0,38.0,12.0,72.0,PM25,31.2,24.1,7.9,6.0,16.0,271,17.6,27.0,84,100,1009.4,37.8,271,96,65,100,100,18.7,6.7,7.6,2.8,1010.9,1007.0,0.2467,SEDANG
202503,2025-03-23,DKI1,50.0,63.0,29.0,20.0,10.0,26.0,63.0,PM25,31.1,25.2,7.9,9.0,13.5,291,19.39,27.9,80,89,1009.5,34.9,291,91,66,100,36,19.1,6.4,7.6,0.8,1011.7,1006.7,,SEDANG
202503,2025-03-23,DKI2,46.0,56.0,28.0,21.0,13.0,15.0,56.0,PM25,30.1,25.5,4.5,6.0,18.4,293,20.09,27.7,82,86,1009.2,45.0,293,90,69,100,37,24.6,9.7,14.8,5.6,1011.4,1006.6,,SEDANG
202503,2025-03-23,DKI3,52.0,73.0,20.0,12.0,11.0,36.0,73.0,PM25,30.7,24.0,5.0,7.0,12.2,279,18.95,26.8,83,78,1002.1,37.1,279,93,70,100,5,19.1,7.3,9.4,4.1,1004.6,999.5,,SEDANG
202503,2025-03-23,DKI4,42.0,37.0,18.0,12.0,17.0,16.0,42.0,PM10,31.0,24.5,10.4,7.0,15.6,284,19.95,27.2,83,84,1006.1,35.6,284,93,68,100,12,19.1,6.9,7.6,1.3,1008.4,1003.4,,BAIK
202503,2025-03-23,DKI5,39.0,64.0,27.0,12.0,38.0,10.0,64.0,PM25,31.7,25.0,4.5,7.0,10.5,285,19.12,27.8,81,86,1008.5,34.2,285,93,63,100,16,17.7,5.6,6.1,1.0,1010.9,1005.8,,SEDANG
202503,2025-03-24,DKI1,38.0,60.0,29.0,13.0,13.0,23.0,60.0,PM25,30.3,25.0,4.1,12.0,12.4,286,16.74,27.6,80,96,1008.5,39.6,286,89,67,100,42,19.3,7.2,7.2,2.9,1011.3,1005.6,,SEDANG
202503,2025-03-24,DKI2,39.0,47.0,28.0,15.0,15.0,9.0,47.0,PM25,29.6,25.1,4.6,11.0,18.1,290,17.27,27.5,82,95,1008.3,46.1,290,91,71,100,59,26.5,10.9,9.4,4.6,1011.0,1005.5,,BAIK
202503,2025-03-24,DKI3,43.0,65.0,21.0,12.0,15.0,24.0,65.0,PM25,29.6,24.0,10.0,11.0,18.8,273,16.77,26.6,83,96,1001.2,42.8,273,96,74,100,65,23.7,9.2,11.9,5.8,1003.9,998.5,,SEDANG
202503,2025-03-24,DKI4,41.0,36.0,17.0,12.0,20.0,16.0,41.0,PM10,29.8,24.6,2.9,13.0,16.1,279,17.69,26.9,83,96,1005.2,41.0,279,93,70,100,50,20.2,7.8,6.8,4.2,1008.0,1002.3,,BAIK
202503,2025-03-24,DKI5,24.0,60.0,25.0,7.0,34.0,11.0,60.0,PM25,30.2,25.1,3.9,14.0,12.8,282,16.35,27.4,81,97,1007.6,39.6,282,91,67,100,47,18.0,6.0,5.8,1.0,1010.4,1004.7,,SEDANG
202503,2025-03-25,DKI1,36.0,,28.0,15.0,8.0,22.0,36.0,PM10,30.5,25.2,1.6,9.0,12.7,302,19.39,27.8,81,96,1006.8,36.7,302,90,70,100,64,21.2,7.7,10.1,3.0,1009.0,1003.8,,BAIK
202503,2025-03-25,DKI2,35.0,39.0,28.0,16.0,11.0,13.0,39.0,PM25,30.0,25.8,1.5,10.0,16.8,303,18.93,27.6,81,96,1006.6,43.6,303,89,71,100,52,27.2,10.5,8.3,2.4,1008.9,1003.7,,BAIK
202503,2025-03-25,DKI3,39.0,62.0,19.0,18.0,10.0,56.0,62.0,PM25,30.4,24.2,2.7,8.0,11.4,294,20.15,27.0,83,98,999.5,37.4,294,92,71,100,73,21.5,8.0,5.8,1.3,1001.6,996.6,,SEDANG
202503,2025-03-25,DKI4,37.0,33.0,16.0,18.0,14.0,12.0,37.0,PM10,30.5,24.4,2.0,11.0,12.2,293,19.97,27.3,82,98,1003.5,36.7,293,91,71,100,79,21.3,7.8,7.9,2.1,1005.6,1000.6,,BAIK
202503,2025-03-25,DKI5,33.0,59.0,24.0,7.0,29.0,11.0,59.0,PM25,30.9,24.9,2.4,11.0,12.2,306,19.47,27.6,82,97,1005.9,35.6,306,91,69,100,70,19.8,6.9,7.9,1.9,1008.1,1002.9,,SEDANG
202503,2025-03-26,DKI1,42.0,64.0,27.0,17.0,10.0,28.0,64.0,PM25,30.0,25.8,7.4,11.0,13.9,268,15.68,27.3,84,95,1005.7,35.3,268,91,70,100,58,15.9,4.6,1.8,0.2,1007.3,1003.6,,SEDANG
202503,2025-03-26,DKI2,51.0,61.0,28.0,20.0,13.0,16.0,61.0,PM25,29.7,25.8,4.3,11.0,15.0,302,16.89,27.6,84,95,1005.4,40.7,302,93,72,100,65,20.4,7.1,5.0,2.2,1007.0,1003.5,,SEDANG
202503,2025-03-26,DKI3,56.0,84.0,21.0,16.0,15.0,34.0,84.0,PM25,30.4,24.0,18.0,15.0,14.5,278,16.38,26.1,87,92,998.4,37.1,278,95,70,100,37,16.1,4.9,1.4,0.2,1000.2,996.4,,SEDANG
202503,2025-03-26,DKI4,53.0,44.0,17.0,19.0,20.0,16.0,53.0,PM10,30.6,24.4,15.1,11.0,11.6,255,16.58,26.6,87,94,1002.4,34.2,255,93,70,100,59,15.8,4.7,2.9,1.5,1004.1,1000.5,,SEDANG
202503,2025-03-26,DKI5,25.0,77.0,19.0,10.0,44.0,11.0,77.0,PM25,30.1,25.4,8.4,11.0,14.3,264,15.13,27.1,85,96,1004.8,36.0,264,92,72,100,65,15.8,4.1,1.1,0.2,1006.5,1002.7,,SEDANG
202503,2025-03-27,DKI1,50.0,71.0,26.0,18.0,7.0,26.0,71.0,PM25,30.5,25.1,4.5,9.0,11.0,313,21.61,27.6,83,74,1005.6,32.0,313,93,71,100,18,16.6,5.5,5.8,1.3,1007.2,1003.5,,SEDANG
202503,2025-03-27,DKI2,54.0,60.0,28.0,16.0,15.0,12.0,60.0,PM25,29.8,25.4,1.9,7.0,13.3,307,21.99,27.6,83,73,1005.3,38.9,307,92,74,100,12,21.0,7.1,2.2,0.5,1007.1,1003.3,,SEDANG
202503,2025-03-27,DKI3,56.0,92.0,21.0,25.0,11.0,93.0,93.0,,30.6,24.0,3.9,9.0,9.9,302,20.47,26.8,86,82,998.3,30.6,302,99,70,100,18,15.5,4.8,3.6,1.5,1000.1,996.4,,SEDANG
202503,2025-03-27,DKI4,71.0,54.0,17.0,20.0,18.0,15.0,71.0,PM10,30.9,24.1,3.8,9.0,10.4,306,21.3,27.2,85,79,1002.3,32.0,306,98,69,100,23,16.0,5.5,6.1,1.6,1003.9,1000.2,,SEDANG
202503,2025-03-27,DKI5,23.0,73.0,21.0,12.0,39.0,10.0,73.0,PM25,31.1,24.2,6.6,11.0,11.0,322,21.32,27.5,84,76,1004.7,31.3,322,96,67,100,23,15.6,4.8,4.7,1.4,1006.4,1002.6,,SEDANG
202503,2025-03-28,DKI1,32.0,47.0,27.0,10.0,8.0,19.0,47.0,PM25,29.4,25.6,15.1,11.0,13.3,258,12.83,26.7,85,100,1006.7,40.0,258,91,75,100,91,24.5,9.1,15.5,2.9,1008.6,1005.1,,BAIK
202503,2025-03-28,DKI2,37.0,49.0,28.0,16.0,12.0,13.0,49.0,PM25,29.2,25.7,8.1,10.0,17.3,257,13.36,26.8,84,100,1006.4,48.6,257,90,74,100,98,28.0,10.8,16.2,6.3,1008.3,1004.9,,BAIK
202503,2025-03-28,DKI3,33.0,53.0,19.0,13.0,8.0,29.0,53.0,PM25,28.4,24.9,26.0,10.0,19.0,262,13.23,26.1,86,100,999.3,45.7,262,92,76,100,95,28.3,11.9,18.0,6.6,1001.2,997.8,,SEDANG
202503,2025-03-28,DKI4,45.0,33.0,17.0,13.0,14.0,15.0,45.0,PM10,29.4,25.3,15.9,10.0,17.7,267,13.38,26.6,84,100,1003.3,40.7,267,91,75,100,97,25.7,10.7,13.3,6.2,1005.2,1001.8,,BAIK
202503,2025-03-28,DKI5,16.0,52.0,17.0,7.0,32.0,11.0,52.0,PM25,29.6,25.4,20.9,11.0,13.6,255,12.25,26.5,85,100,1005.8,37.8,255,91,74,100,91,24.7,9.0,13.7,2.1,1007.8,1004.2,,SEDANG
202503,2025-03-29,DKI1,17.0,33.0,26.0,6.0,11.0,11.0,33.0,PM25,31.6,25.2,1.1,2.0,16.6,252,21.37,27.9,78,85,1007.1,41.4,252,87,65,100,22,27.9,10.9,13.3,6.4,1009.2,1004.6,,BAIK
202503,2025-03-29,DKI2,20.0,21.0,28.0,12.0,12.0,12.0,28.0,SO2,31.8,25.1,0.1,1.0,17.7,248,21.91,27.9,77,84,1006.8,43.9,248,87,63,100,23,31.8,12.9,17.6,8.4,1008.9,1004.4,,BAIK
202503,2025-03-29,DKI3,17.0,26.0,18.0,4.0,10.0,9.0,26.0,PM25,31.0,24.9,2.0,4.0,19.0,252,21.04,27.3,80,90,999.8,45.4,252,89,66,100,31,28.0,12.2,10.4,4.6,1002.0,997.4,,BAIK
202503,2025-03-29,DKI4,18.0,19.0,16.0,6.0,13.0,8.0,19.0,PM25,31.5,25.3,0.6,2.0,17.8,259,21.68,27.7,79,92,1003.7,42.8,259,87,65,100,51,27.8,12.0,14.8,6.2,1005.8,1001.3,,BAIK
202503,2025-03-29,DKI5,10.0,20.0,19.0,3.0,24.0,10.0,24.0,O3,31.3,24.9,0.7,1.0,16.8,252,20.83,27.5,80,86,1006.3,41.8,252,88,67,100,24,28.6,11.2,10.8,4.8,1008.4,1003.8,,BAIK
202503,2025-03-30,DKI1,22.0,37.0,28.0,8.0,11.0,11.0,37.0,PM25,31.9,25.0,0.3,3.0,10.8,256,19.84,28.2,77,100,1007.8,29.2,256,90,60,100,96,21.5,8.1,14.0,5.4,1009.7,1005.3,,BAIK
202503,2025-03-30,DKI2,26.0,30.0,28.0,13.0,12.0,13.0,30.0,PM25,32.2,25.2,1.3,6.0,15.8,263,19.72,28.5,75,100,1007.5,40.3,263,89,55,100,97,26.5,10.1,16.9,7.1,1009.5,1005.0,,BAIK
202503,2025-03-30,DKI3,31.0,28.0,18.0,8.0,8.0,36.0,36.0,,31.4,23.4,1.0,6.0,14.3,262,20.44,27.2,81,98,1000.5,34.6,262,94,61,100,70,19.6,8.2,12.2,3.6,1002.4,998.1,,BAIK
202503,2025-03-30,DKI4,26.0,28.0,16.0,9.0,12.0,8.0,28.0,PM25,31.5,23.9,0.2,2.0,12.3,258,21.01,27.6,80,100,1004.5,29.9,258,94,61,100,96,18.5,7.2,6.5,2.2,1006.4,1002.0,,BAIK
202503,2025-03-30,DKI5,12.0,52.0,26.0,5.0,21.0,12.0,52.0,PM25,31.8,24.8,1.0,2.0,11.6,253,19.77,27.9,78,99,1006.9,30.2,253,91,61,100,94,21.6,8.2,13.3,5.9,1008.8,1004.4,,SEDANG
202503,2025-03-31,DKI1,24.0,40.0,30.0,7.0,11.0,8.0,40.0,PM25,33.0,24.6,1.4,5.0,12.1,278,22.25,28.2,76,59,1007.9,37.4,278,93,48,100,11,13.7,4.0,5.4,0.4,1009.7,1006.0,,BAIK
202503,2025-03-31,DKI2,22.0,25.0,28.0,12.0,12.0,12.0,28.0,SO2,33.1,25.0,2.7,8.0,13.4,286,22.33,28.5,73,62,1007.6,42.8,286,91,49,100,17,18.1,5.4,4.0,1.0,1009.5,1005.7,,BAIK
202503,2025-03-31,DKI3,24.0,30.0,7.0,12.0,11.0,14.0,30.0,PM25,31.9,23.0,2.9,5.0,11.7,255,21.98,26.8,82,64,1000.5,30.2,255,98,57,100,4,13.8,4.8,5.4,0.6,1002.4,998.8,,BAIK
202503,2025-03-31,DKI4,23.0,24.0,17.0,7.0,14.0,5.0,24.0,PM25,32.6,23.8,1.1,6.0,10.3,275,22.48,27.5,80,61,1004.6,29.2,275,98,56,100,2,12.2,3.9,3.6,1.1,1006.4,1002.7,,BAIK
202503,2025-03-31,DKI5,13.0,37.0,35.0,3.0,23.0,13.0,37.0,PM25,33.0,24.0,1.1,4.0,9.0,275,22.15,27.6,79,59,1007.0,31.3,275,94,53,100,6,12.8,3.8,5.4,1.0,1008.9,1005.1,,BAIK
202504,2025-04-01,DKI1,24.0,35.0,32.0,8.0,8.0,12.0,35.0,PM25,28.9,24.7,28.7,12.0,10.0,265,13.8,26.2,86,99,1008.5,29.9,265,94,74,100,86,15.3,5.0,5.0,1.5,1010.5,1006.9,,BAIK
202504,2025-04-01,DKI2,20.0,24.0,29.0,13.0,10.0,13.0,29.0,SO2,29.0,25.0,7.1,14.0,14.3,273,15.06,26.4,85,99,1008.3,38.9,273,92,73,100,94,19.5,6.6,7.6,2.7,1010.4,1006.6,,BAIK
202504,2025-04-01,DKI3,19.0,50.0,17.0,7.0,12.0,18.0,50.0,PM25,28.9,22.9,37.5,8.0,12.2,294,13.92,25.2,92,99,1001.1,36.0,294,100,74,100,95,14.5,4.9,2.9,0.9,1002.9,999.4,,BAIK
202504,2025-04-01,DKI4,18.0,25.0,17.0,9.0,13.0,8.0,25.0,PM25,29.1,23.6,19.6,11.0,14.2,291,14.57,25.6,90,99,1005.1,32.4,291,98,74,100,96,13.4,4.3,1.8,0.3,1007.2,1003.5,,BAIK
202504,2025-04-01,DKI5,15.0,39.0,22.0,5.0,25.0,13.0,39.0,PM25,28.5,24.2,10.7,12.0,10.9,257,13.16,26.0,87,99,1007.6,29.5,257,95,76,100,93,15.9,5.1,6.5,2.7,1009.3,1006.1,,BAIK
202504,2025-04-02,DKI1,22.0,40.0,31.0,9.0,9.0,14.0,40.0,PM25,31.0,24.5,10.8,12.0,8.2,263,18.31,26.5,86,86,1009.1,29.2,263,94,67,100,25,15.8,4.5,6.5,1.0,1011.2,1007.8,,BAIK
202504,2025-04-02,DKI2,25.0,28.0,28.0,16.0,11.0,12.0,28.0,PM25,30.6,24.7,25.2,12.0,14.1,264,19.07,26.5,86,86,1008.8,41.0,264,95,70,100,22,19.1,6.2,4.0,1.8,1011.1,1007.4,,BAIK
202504,2025-04-02,DKI3,29.0,55.0,17.0,10.0,10.0,29.0,55.0,PM25,30.0,23.5,17.4,14.0,15.0,267,18.66,25.8,89,87,1001.7,36.4,267,100,70,100,34,16.1,5.4,2.2,0.0,1003.7,1000.3,,SEDANG
202504,2025-04-02,DKI4,30.0,31.0,16.0,12.0,11.0,10.0,31.0,PM25,31.5,23.6,20.5,14.0,9.8,274,17.74,26.0,88,87,1005.8,29.5,274,99,66,100,39,13.6,4.1,1.1,0.0,1007.8,1004.4,,BAIK
202504,2025-04-02,DKI5,11.0,40.0,,6.0,20.0,13.0,40.0,PM25,31.2,24.1,12.6,15.0,8.1,257,18.5,26.3,87,85,1008.2,28.8,257,95,67,100,20,15.8,4.6,5.0,1.2,1010.3,1006.7,,BAIK
202504,2025-04-03,DKI1,24.0,54.0,30.0,14.0,10.0,17.0,54.0,PM25,30.1,24.4,8.9,15.0,8.3,275,16.07,26.6,87,97,1010.0,23.4,275,98,71,100,83,12.5,3.4,2.9,0.4,1011.9,1007.9,,SEDANG
202504,2025-04-03,DKI2,27.0,44.0,29.0,16.0,13.0,17.0,44.0,PM25,28.8,24.5,7.4,16.0,11.1,301,17.35,26.5,89,95,1009.7,30.6,301,98,78,100,73,15.0,4.7,4.3,0.5,1011.7,1007.7,,BAIK
202504,2025-04-03,DKI3,21.0,54.0,17.0,10.0,19.0,46.0,54.0,PM25,29.8,23.2,10.6,14.0,11.1,280,14.17,25.6,90,99,1002.6,27.7,280,99,73,100,89,12.5,4.2,4.7,0.4,1004.6,1000.7,,SEDANG
202504,2025-04-03,DKI4,34.0,29.0,17.0,13.0,16.0,8.0,34.0,PM10,30.1,23.5,9.8,14.0,7.6,215,15.97,26.0,89,98,1006.6,22.3,215,100,71,100,84,12.1,3.7,5.4,0.6,1008.8,1004.5,,BAIK
202504,2025-04-03,DKI5,22.0,45.0,,9.0,30.0,11.0,45.0,PM25,30.8,24.5,6.1,16.0,8.7,278,15.17,26.5,88,98,1009.0,23.8,278,98,69,100,83,12.0,3.3,5.0,0.2,1011.0,1007.0,,BAIK
202504,2025-04-04,DKI1,29.0,,27.0,9.0,18.0,21.0,29.0,PM10,29.8,23.5,15.7,11.0,8.0,69,17.93,26.2,89,95,1009.7,24.8,69,99,74,100,44,11.6,2.7,3.6,0.3,1011.5,1007.4,,BAIK
202504,2025-04-04,DKI2,30.0,45.0,28.0,13.0,19.0,9.0,45.0,PM25,29.5,24.1,9.2,10.0,10.2,166,19.06,26.3,87,94,1009.4,29.9,166,95,74,100,22,16.8,4.9,7.2,1.6,1011.4,1007.2,,BAIK
202504,2025-04-04,DKI3,30.0,57.0,17.0,9.0,18.0,18.0,57.0,PM25,30.0,23.1,24.8,12.0,8.3,142,15.19,25.5,90,97,1002.3,23.0,142,98,72,100,66,12.6,3.7,3.2,0.6,1004.2,1000.3,,SEDANG
202504,2025-04-04,DKI4,31.0,,,,,,31.0,PM10,30.4,22.9,28.8,14.0,7.9,179,16.82,25.6,91,95,1006.3,23.8,179,100,71,100,40,11.9,3.6,4.3,1.3,1008.2,1004.3,,BAIK
202504,2025-04-04,DKI5,33.0,54.0,,8.0,41.0,11.0,54.0,PM25,30.1,23.8,8.5,11.0,8.0,73,18.06,26.4,88,97,1008.7,23.4,73,98,73,100,84,11.6,2.6,4.0,0.3,1010.6,1006.6,,SEDANG
202504,2025-04-05,DKI1,46.0,69.0,32.0,15.0,14.0,26.0,69.0,PM25,31.2,24.2,4.3,7.0,7.8,291,19.46,26.7,86,92,1009.1,29.5,291,98,63,100,34,11.3,3.0,2.9,0.4,1010.4,1007.9,,SEDANG
202504,2025-04-05,DKI2,49.0,65.0,31.0,17.0,16.0,9.0,65.0,PM25,30.0,24.7,7.7,11.0,11.2,306,20.12,26.7,86,92,1008.8,30.6,306,96,69,100,37,15.0,4.9,5.4,1.1,1010.2,1007.6,,SEDANG
202504,2025-04-05,DKI3,42.0,68.0,23.0,9.0,19.0,17.0,68.0,PM25,31.0,23.2,14.6,7.0,13.9,263,18.49,25.8,88,94,1001.7,36.4,263,98,64,100,38,11.7,3.4,2.5,0.2,1003.1,1000.3,,SEDANG
202504,2025-04-05,DKI4,51.0,47.0,21.0,9.0,26.0,13.0,51.0,PM10,30.5,23.5,8.9,8.0,9.2,266,19.66,26.3,88,96,1005.7,31.0,266,100,66,100,50,11.5,3.5,2.5,0.5,1007.1,1004.5,,SEDANG
202504,2025-04-05,DKI5,50.0,70.0,,12.0,30.0,11.0,70.0,PM25,31.5,24.0,13.2,6.0,6.8,256,19.06,26.7,86,91,1008.2,24.5,256,97,63,100,33,10.7,2.7,2.5,0.2,1009.5,1006.9,,SEDANG
202504,2025-04-06,DKI1,50.0,71.0,27.0,20.0,14.0,25.0,71.0,PM25,31.2,24.4,9.4,10.0,10.2,134,18.18,26.6,88,90,1009.2,31.0,134,99,69,100,26,11.0,2.8,2.5,0.6,1011.0,1007.5,,SEDANG
202504,2025-04-06,DKI2,47.0,63.0,29.0,21.0,16.0,16.0,63.0,PM25,30.2,24.0,6.6,7.0,12.7,153,18.82,26.5,87,88,1009.0,35.6,153,97,74,100,41,14.0,4.0,3.6,0.0,1010.8,1007.2,,SEDANG
202504,2025-04-06,DKI3,41.0,65.0,19.0,13.0,18.0,43.0,65.0,PM25,31.0,22.6,17.6,9.0,7.1,130,17.45,25.7,89,74,1001.9,20.2,130,99,68,100,3,11.5,3.3,3.6,0.4,1003.6,1000.3,,SEDANG
202504,2025-04-06,DKI4,55.0,41.0,17.0,15.0,23.0,12.0,55.0,PM10,30.9,23.2,19.5,11.0,6.1,138,17.18,25.9,89,84,1005.9,19.4,138,99,70,100,16,10.6,3.2,4.0,0.5,1007.6,1004.3,,SEDANG
202504,2025-04-06,DKI5,55.0,74.0,,20.0,32.0,10.0,74.0,PM25,31.7,24.1,7.5,9.0,8.1,236,18.39,26.6,88,84,1008.3,30.2,236,98,67,100,27,10.2,2.2,2.5,0.0,1010.2,1006.6,,SEDANG
202504,2025-04-07,DKI1,34.0,59.0,31.0,14.0,17.0,29.0,59.0,PM25,31.2,23.8,2.4,5.0,7.7,5,23.08,27.5,82,60,1010.2,23.4,5,98,64,100,5,12.0,3.5,3.6,0.8,1012.1,1007.6,0.21,SEDANG
202504,2025-04-07,DKI2,42.0,57.0,29.0,21.0,17.0,12.0,57.0,PM25,30.6,24.5,3.7,4.0,9.0,15,23.05,27.5,83,62,1010.0,26.3,15,94,67,100,5,14.0,4.3,5.0,0.9,1011.8,1007.3,0.1693,SEDANG
202504,2025-04-07,DKI3,26.0,53.0,19.0,13.0,21.0,32.0,53.0,PM25,31.4,22.5,11.7,8.0,6.1,202,22.3,26.6,86,59,1002.9,23.0,202,99,65,100,14,11.7,3.4,3.2,0.6,1004.8,1000.6,0.25,SEDANG
202504,2025-04-07,DKI4,42.0,37.0,18.0,15.0,24.0,16.0,42.0,PM10,31.5,23.6,4.3,7.0,6.8,234,22.72,27.0,84,69,1006.9,22.3,234,98,63,100,11,12.1,3.9,4.7,1.2,1008.8,1004.3,0.2561,BAIK
202504,2025-04-07,DKI5,36.0,57.0,,13.0,34.0,12.0,57.0,PM25,31.4,23.2,0.9,5.0,7.4,336,23.31,27.5,82,52,1009.3,23.0,336,98,63,100,4,10.6,2.6,3.2,0.0,1011.2,1006.8,0.3344,SEDANG
202504,2025-04-08,DKI1,49.0,71.0,34.0,14.0,13.0,39.0,71.0,PM25,31.0,23.9,1.6,7.0,8.8,73,21.41,27.5,82,84,1010.8,25.9,73,97,67,100,14,12.7,4.0,5.4,0.8,1012.6,1008.2,,SEDANG
202504,2025-04-08,DKI2,50.0,62.0,31.0,15.0,19.0,9.0,62.0,PM25,30.5,24.4,3.3,8.0,9.5,95,21.93,27.3,83,83,1010.5,29.2,95,93,68,100,30,16.5,5.3,6.1,1.4,1012.5,1008.0,,SEDANG
202504,2025-04-08,DKI3,40.0,71.0,22.0,11.0,24.0,28.0,71.0,PM25,30.8,22.4,2.9,7.0,9.3,121,20.96,26.6,84,77,1003.4,26.3,121,99,64,100,20,13.2,4.3,2.9,1.1,1005.3,1001.1,,SEDANG
202504,2025-04-08,DKI4,51.0,45.0,20.0,11.0,26.0,15.0,51.0,PM10,31.3,23.0,3.0,9.0,10.2,56,21.23,26.9,84,74,1007.5,26.6,56,99,65,100,20,12.6,3.9,4.0,1.5,1009.4,1004.9,,SEDANG
202504,2025-04-08,DKI5,55.0,84.0,,13.0,32.0,12.0,84.0,PM25,31.2,24.0,3.0,9.0,8.6,62,21.33,27.6,82,85,1009.8,26.6,62,95,65,100,11,12.1,3.4,3.6,0.7,1011.7,1007.3,,SEDANG
202504,2025-04-09,DKI1,48.0,71.0,28.0,13.0,10.0,37.0,71.0,PM25,31.6,25.0,10.9,7.0,10.7,101,20.92,27.9,81,97,1009.5,30.2,101,93,60,100,75,15.2,4.9,5.0,0.7,1011.3,1007.5,,SEDANG
202504,2025-04-09,DKI2,56.0,77.0,31.0,15.0,18.0,8.0,77.0,PM25,31.4,24.9,5.4,9.0,12.2,93,21.15,27.8,81,95,1009.3,33.5,93,91,61,100,40,18.2,6.0,7.2,2.2,1011.1,1007.0,,SEDANG
202504,2025-04-09,DKI3,49.0,78.0,22.0,12.0,21.0,25.0,78.0,PM25,31.7,24.2,11.4,6.0,12.6,109,20.65,26.9,84,96,1002.2,34.9,109,94,60,100,75,15.3,5.5,5.0,0.4,1004.0,1000.0,,SEDANG
202504,2025-04-09,DKI4,60.0,51.0,20.0,13.0,25.0,15.0,60.0,PM10,31.5,24.1,13.4,8.0,11.9,107,20.87,27.2,83,96,1006.2,32.8,107,93,61,100,73,14.3,5.2,3.6,2.2,1008.1,1004.2,,SEDANG
